TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,SPREAD,VOLUME
2025-06-10 23:00:00,21939.25,21939.25,21910.95,21920.75,447,100,0
2025-06-10 23:01:00,21920.05,21929.95,21917.0,21927.3,412,100,0
2025-06-10 23:02:00,21927.45,21927.45,21917.6,21919.65,356,100,0
2025-06-10 23:03:00,21919.25,21925.4,21918.5,21918.65,339,100,0
2025-06-10 23:04:00,21918.65,21925.1,21918.4,21921.1,332,100,0
2025-06-10 23:05:00,21920.4,21923.2,21915.8,21919.5,305,100,0
2025-06-10 23:06:00,21919.5,21920.55,21912.95,21915.0,290,105,0
2025-06-10 23:07:00,21915.0,21918.55,21913.35,21918.55,277,100,0
2025-06-10 23:08:00,21918.55,21920.75,21917.05,21918.25,213,100,0
2025-06-10 23:09:00,21918.3,21921.4,21917.05,21919.55,198,100,0
2025-06-10 23:10:00,21919.75,21920.05,21913.7,21913.85,229,100,0
2025-06-10 23:11:00,21914.05,21916.3,21912.65,21914.95,230,100,0
2025-06-10 23:12:00,21915.65,21918.55,21913.3,21916.0,233,100,0
2025-06-10 23:13:00,21916.05,21916.3,21911.0,21914.25,232,100,0
2025-06-10 23:14:00,21914.15,21914.55,21910.05,21912.6,241,100,0
2025-06-10 23:15:00,21912.2,21917.5,21912.2,21916.95,194,100,0
2025-06-10 23:16:00,21917.05,21921.6,21917.0,21921.05,206,100,0
2025-06-10 23:17:00,21921.3,21923.45,21919.6,21920.9,210,100,0
2025-06-10 23:18:00,21920.8,21941.15,21920.35,21938.35,348,100,0
2025-06-10 23:19:00,21938.55,21943.55,21930.4,21931.15,334,100,0
2025-06-10 23:20:00,21931.35,21933.25,21927.75,21931.0,240,100,0
2025-06-10 23:21:00,21931.0,21938.0,21931.0,21936.65,223,100,0
2025-06-10 23:22:00,21936.6,21936.6,21931.95,21931.95,140,100,0
2025-06-10 23:23:00,21931.8,21934.1,21931.5,21932.25,126,100,0
2025-06-10 23:24:00,21932.2,21932.8,21927.8,21928.4,235,100,0
2025-06-10 23:25:00,21928.45,21928.9,21925.75,21927.25,204,100,0
2025-06-10 23:26:00,21927.5,21930.7,21927.15,21929.9,138,100,0
2025-06-10 23:27:00,21929.85,21929.85,21927.4,21928.85,126,100,0
2025-06-10 23:28:00,21929.15,21930.3,21927.25,21928.4,135,100,0
2025-06-10 23:29:00,21928.2,21928.35,21921.8,21923.0,173,100,0
2025-06-10 23:30:00,21922.7,21925.15,21919.25,21924.5,194,100,0
2025-06-10 23:31:00,21924.65,21925.0,21921.95,21923.2,129,100,0
2025-06-10 23:32:00,21923.2,21924.45,21921.55,21922.85,122,100,0
2025-06-10 23:33:00,21922.9,21923.3,21921.45,21923.15,112,100,0
2025-06-10 23:34:00,21923.15,21924.65,21922.85,21923.35,99,100,0
2025-06-10 23:35:00,21923.3,21925.9,21922.3,21925.75,100,100,0
2025-06-10 23:36:00,21925.75,21929.25,21925.75,21929.05,133,100,0
2025-06-10 23:37:00,21929.35,21929.35,21927.3,21928.45,113,100,0
2025-06-10 23:38:00,21928.3,21929.35,21926.5,21928.85,120,100,0
2025-06-10 23:39:00,21928.85,21929.4,21926.1,21927.3,101,100,0
2025-06-10 23:40:00,21927.2,21927.25,21923.35,21924.55,166,100,0
2025-06-10 23:41:00,21924.65,21926.15,21921.05,21925.15,168,100,0
2025-06-10 23:42:00,21925.15,21926.15,21924.75,21925.0,117,100,0
2025-06-10 23:43:00,21925.05,21928.15,21925.05,21926.9,139,100,0
2025-06-10 23:44:00,21926.95,21930.75,21926.6,21928.3,167,100,0
2025-06-10 23:45:00,21928.5,21930.55,21927.4,21927.8,151,100,0
2025-06-10 23:46:00,21927.6,21928.8,21925.05,21927.15,174,100,0
2025-06-10 23:47:00,21927.25,21927.8,21926.05,21927.6,120,100,0
2025-06-10 23:48:00,21927.05,21928.65,21925.05,21926.85,111,100,0
2025-06-10 23:49:00,21926.45,21927.95,21925.55,21925.8,100,105,0
2025-06-10 23:50:00,21925.7,21926.15,21923.2,21923.2,143,100,0
2025-06-10 23:51:00,21923.35,21927.7,21921.45,21925.65,186,100,0
2025-06-10 23:52:00,21925.65,21925.9,21922.95,21924.85,108,100,0
2025-06-10 23:53:00,21924.35,21927.9,21924.25,21926.25,127,100,0
2025-06-10 23:54:00,21926.25,21927.9,21925.95,21925.95,76,100,0
2025-06-10 23:55:00,21926.25,21927.6,21924.25,21927.45,130,100,0
2025-06-10 23:56:00,21927.5,21927.9,21925.75,21925.8,84,100,0
2025-06-10 23:57:00,21925.8,21926.6,21924.65,21926.1,156,100,0
2025-06-10 23:58:00,21925.95,21928.15,21925.55,21926.75,149,100,0
2025-06-10 23:59:00,21926.85,21926.9,21924.5,21925.1,180,100,0
2025-06-11 01:00:00,21921.05,21928.9,21917.55,21928.25,182,90,0
2025-06-11 01:01:00,21928.25,21931.0,21926.3,21929.5,140,90,0
2025-06-11 01:02:00,21929.6,21930.15,21926.6,21928.2,100,95,0
2025-06-11 01:03:00,21928.2,21929.0,21925.45,21926.2,72,90,0
2025-06-11 01:04:00,21926.1,21926.5,21924.55,21925.85,47,90,0
2025-06-11 01:05:00,21925.85,21926.9,21923.55,21924.95,78,95,0
2025-06-11 01:06:00,21925.45,21929.4,21925.25,21928.8,60,90,0
2025-06-11 01:07:00,21928.7,21930.85,21927.85,21928.5,90,90,0
2025-06-11 01:08:00,21928.7,21930.05,21928.55,21930.0,33,90,0
2025-06-11 01:09:00,21929.15,21929.25,21926.25,21929.15,45,90,0
2025-06-11 01:10:00,21929.3,21929.95,21927.4,21929.95,31,90,0
2025-06-11 01:11:00,21929.9,21932.05,21927.75,21928.1,67,90,0
2025-06-11 01:12:00,21928.1,21929.9,21927.0,21928.75,45,90,0
2025-06-11 01:13:00,21928.8,21929.75,21928.05,21928.45,29,90,0
2025-06-11 01:14:00,21928.45,21928.5,21927.55,21927.9,29,90,0
2025-06-11 01:15:00,21927.9,21929.9,21927.8,21929.4,35,90,0
2025-06-11 01:16:00,21928.75,21930.25,21928.4,21930.25,24,95,0
2025-06-11 01:17:00,21930.25,21932.3,21929.8,21931.85,38,95,0
2025-06-11 01:18:00,21931.85,21931.9,21929.2,21929.7,44,90,0
2025-06-11 01:19:00,21929.65,21930.3,21929.4,21930.0,23,90,0
2025-06-11 01:20:00,21929.65,21930.55,21927.95,21930.45,37,90,0
2025-06-11 01:21:00,21930.65,21931.7,21929.2,21929.3,24,90,0
2025-06-11 01:22:00,21929.3,21929.5,21926.75,21927.95,48,95,0
2025-06-11 01:23:00,21928.0,21928.0,21924.05,21927.95,82,90,0
2025-06-11 01:24:00,21927.9,21930.05,21927.65,21929.35,37,90,0
2025-06-11 01:25:00,21929.35,21931.8,21928.35,21931.8,45,90,0
2025-06-11 01:26:00,21931.7,21936.95,21931.7,21934.0,114,90,0
2025-06-11 01:27:00,21933.85,21936.65,21933.2,21936.1,73,90,0
2025-06-11 01:28:00,21936.2,21936.4,21928.4,21928.8,87,90,0
2025-06-11 01:29:00,21928.95,21930.15,21925.05,21926.4,72,95,0
2025-06-11 01:30:00,21926.4,21926.7,21922.25,21923.2,105,90,0
2025-06-11 01:31:00,21922.85,21924.2,21921.55,21923.1,92,90,0
2025-06-11 01:32:00,21923.35,21923.4,21919.2,21922.55,78,90,0
2025-06-11 01:33:00,21922.65,21923.15,21920.95,21922.75,68,90,0
2025-06-11 01:34:00,21922.4,21923.45,21921.8,21923.4,50,95,0
2025-06-11 01:35:00,21923.25,21925.15,21922.7,21924.55,100,90,0
2025-06-11 01:36:00,21924.85,21925.25,21923.7,21924.5,41,90,0
2025-06-11 01:37:00,21924.6,21925.75,21924.55,21925.5,36,95,0
2025-06-11 01:38:00,21925.2,21928.1,21923.2,21923.4,78,90,0
2025-06-11 01:39:00,21923.4,21924.1,21923.05,21923.55,50,90,0
2025-06-11 01:40:00,21923.6,21929.7,21923.25,21929.2,90,90,0
2025-06-11 01:41:00,21929.1,21929.75,21928.5,21929.75,68,90,0
2025-06-11 01:42:00,21929.8,21930.15,21929.05,21929.1,57,90,0
2025-06-11 01:43:00,21929.1,21929.2,21926.4,21926.9,65,95,0
2025-06-11 01:44:00,21926.15,21927.05,21925.55,21927.0,34,90,0
2025-06-11 01:45:00,21927.25,21928.45,21927.25,21928.2,52,90,0
2025-06-11 01:46:00,21928.2,21928.3,21925.55,21926.75,55,90,0
2025-06-11 01:47:00,21926.6,21926.9,21925.85,21926.25,38,90,0
2025-06-11 01:48:00,21926.25,21926.45,21923.6,21924.4,56,95,0
2025-06-11 01:49:00,21924.25,21925.75,21924.15,21925.2,43,90,0
2025-06-11 01:50:00,21925.05,21925.25,21924.45,21925.05,56,90,0
2025-06-11 01:51:00,21924.9,21926.8,21924.85,21926.25,40,90,0
2025-06-11 01:52:00,21926.25,21927.3,21925.05,21927.0,43,90,0
2025-06-11 01:53:00,21927.0,21947.25,21927.0,21942.6,176,95,0
2025-06-11 01:54:00,21942.3,21958.15,21941.0,21952.3,348,90,0
2025-06-11 01:55:00,21952.3,21956.75,21950.05,21952.0,217,90,0
2025-06-11 01:56:00,21952.0,21956.45,21951.0,21956.4,181,90,0
2025-06-11 01:57:00,21956.3,21959.0,21949.05,21951.2,207,90,0
2025-06-11 01:58:00,21951.25,21953.85,21948.55,21951.3,177,90,0
2025-06-11 01:59:00,21950.25,21952.15,21948.2,21948.35,132,105,0
2025-06-11 02:00:00,21948.15,21949.35,21935.7,21937.05,241,105,0
2025-06-11 02:01:00,21937.4,21937.4,21929.1,21932.35,250,100,0
2025-06-11 02:02:00,21932.4,21934.35,21930.8,21931.7,147,100,0
2025-06-11 02:03:00,21931.7,21932.15,21917.05,21918.1,244,100,0
2025-06-11 02:04:00,21917.8,21923.4,21917.65,21919.05,224,100,0
2025-06-11 02:05:00,21918.85,21923.65,21917.7,21923.3,164,100,0
2025-06-11 02:06:00,21923.4,21923.6,21907.2,21910.8,265,100,0
2025-06-11 02:07:00,21910.85,21914.9,21909.0,21914.15,208,100,0
2025-06-11 02:08:00,21914.05,21914.75,21900.9,21901.85,255,100,0
2025-06-11 02:09:00,21901.45,21907.65,21891.95,21897.15,262,100,0
2025-06-11 02:10:00,21897.2,21916.8,21892.2,21908.7,340,100,0
2025-06-11 02:11:00,21909.0,21922.4,21905.95,21917.75,258,100,0
2025-06-11 02:12:00,21916.65,21939.75,21916.6,21933.2,309,100,0
2025-06-11 02:13:00,21933.3,21937.15,21929.65,21937.15,240,100,0
2025-06-11 02:14:00,21937.15,21941.1,21934.3,21935.5,233,100,0
2025-06-11 02:15:00,21935.2,21951.35,21934.25,21946.75,255,100,0
2025-06-11 02:16:00,21946.6,21947.25,21942.85,21946.7,169,100,0
2025-06-11 02:17:00,21946.65,21975.1,21944.95,21968.85,268,105,0
2025-06-11 02:18:00,21968.7,21969.2,21950.55,21951.05,321,100,0
2025-06-11 02:19:00,21951.05,21959.05,21951.05,21957.4,258,105,0
2025-06-11 02:20:00,21957.4,21957.5,21950.75,21952.35,225,100,0
2025-06-11 02:21:00,21952.4,21954.2,21949.6,21953.45,156,100,0
2025-06-11 02:22:00,21953.75,21958.0,21951.65,21953.6,194,100,0
2025-06-11 02:23:00,21953.5,21954.95,21939.85,21941.75,269,100,0
2025-06-11 02:24:00,21941.9,21942.85,21938.35,21940.6,189,100,0
2025-06-11 02:25:00,21940.35,21945.75,21940.3,21944.75,169,100,0
2025-06-11 02:26:00,21944.75,21945.05,21940.0,21943.35,145,100,0
2025-06-11 02:27:00,21943.25,21944.1,21937.6,21943.85,175,100,0
2025-06-11 02:28:00,21944.15,21947.15,21943.05,21947.1,141,105,0
2025-06-11 02:29:00,21947.1,21951.75,21946.1,21948.15,152,100,0
2025-06-11 02:30:00,21948.1,21949.45,21945.15,21946.7,161,100,0
2025-06-11 02:31:00,21946.7,21946.85,21942.1,21943.35,126,100,0
2025-06-11 02:32:00,21942.95,21944.7,21941.75,21943.75,78,100,0
2025-06-11 02:33:00,21943.75,21945.9,21942.2,21945.25,99,100,0
2025-06-11 02:34:00,21945.25,21946.35,21941.65,21943.2,82,100,0
2025-06-11 02:35:00,21943.0,21944.9,21941.7,21942.0,89,100,0
2025-06-11 02:36:00,21942.0,21942.3,21931.4,21934.35,183,105,0
2025-06-11 02:37:00,21934.35,21937.7,21933.05,21937.4,151,100,0
2025-06-11 02:38:00,21937.2,21937.55,21935.2,21937.1,103,100,0
2025-06-11 02:39:00,21937.1,21937.3,21930.1,21932.1,128,100,0
2025-06-11 02:40:00,21932.0,21933.05,21928.35,21928.5,201,100,0
2025-06-11 02:41:00,21928.35,21935.1,21927.85,21935.1,140,100,0
2025-06-11 02:42:00,21934.1,21934.3,21926.15,21926.95,165,100,0
2025-06-11 02:43:00,21926.45,21929.95,21926.3,21928.95,101,100,0
2025-06-11 02:44:00,21928.55,21930.0,21928.1,21929.6,90,100,0
2025-06-11 02:45:00,21929.6,21931.15,21927.25,21929.6,137,100,0
2025-06-11 02:46:00,21929.6,21931.1,21928.0,21931.05,114,100,0
2025-06-11 02:47:00,21931.2,21931.35,21929.25,21929.65,121,100,0
2025-06-11 02:48:00,21929.85,21929.85,21920.0,21921.8,202,100,0
2025-06-11 02:49:00,21921.8,21923.6,21916.05,21917.65,177,100,0
2025-06-11 02:50:00,21917.45,21922.85,21914.1,21921.95,225,100,0
2025-06-11 02:51:00,21922.1,21924.95,21919.6,21919.6,163,100,0
2025-06-11 02:52:00,21919.6,21924.2,21916.85,21923.35,165,100,0
2025-06-11 02:53:00,21923.4,21925.4,21921.45,21924.1,145,105,0
2025-06-11 02:54:00,21924.2,21924.65,21919.45,21919.9,136,100,0
2025-06-11 02:55:00,21919.7,21923.65,21919.2,21922.5,90,100,0
2025-06-11 02:56:00,21922.4,21924.8,21919.75,21923.9,104,100,0
2025-06-11 02:57:00,21923.85,21925.9,21921.5,21925.85,134,100,0
2025-06-11 02:58:00,21925.6,21927.2,21924.0,21927.1,146,100,0
2025-06-11 02:59:00,21927.35,21929.95,21925.15,21929.8,171,100,0
2025-06-11 03:00:00,21929.1,21929.1,21921.1,21925.8,285,100,0
2025-06-11 03:01:00,21925.8,21937.45,21925.8,21933.95,304,100,0
2025-06-11 03:02:00,21934.2,21934.85,21929.15,21932.2,201,100,0
2025-06-11 03:03:00,21931.7,21937.45,21930.85,21937.45,208,100,0
2025-06-11 03:04:00,21937.55,21940.75,21933.95,21937.0,264,100,0
2025-06-11 03:05:00,21936.8,21937.0,21926.25,21926.25,156,100,0
2025-06-11 03:06:00,21925.9,21927.05,21917.35,21920.2,269,100,0
2025-06-11 03:07:00,21920.2,21920.2,21913.15,21919.45,247,100,0
2025-06-11 03:08:00,21919.25,21930.7,21917.7,21929.8,235,100,0
2025-06-11 03:09:00,21929.8,21931.3,21926.15,21928.65,161,105,0
2025-06-11 03:10:00,21928.75,21931.35,21923.5,21923.5,147,100,0
2025-06-11 03:11:00,21923.95,21926.65,21922.4,21922.4,172,100,0
2025-06-11 03:12:00,21922.4,21923.15,21899.05,21902.75,186,100,0
2025-06-11 03:13:00,21903.35,21918.85,21901.75,21918.6,335,100,0
2025-06-11 03:14:00,21918.7,21922.6,21917.25,21922.25,238,100,0
2025-06-11 03:15:00,21922.45,21928.4,21921.7,21923.85,190,100,0
2025-06-11 03:16:00,21923.15,21930.7,21917.5,21923.6,289,100,0
2025-06-11 03:17:00,21923.6,21932.35,21922.6,21932.3,196,100,0
2025-06-11 03:18:00,21932.1,21933.7,21929.35,21932.1,204,100,0
2025-06-11 03:19:00,21932.3,21932.85,21927.65,21927.95,191,100,0
2025-06-11 03:20:00,21927.4,21927.4,21917.85,21918.05,181,100,0
2025-06-11 03:21:00,21917.9,21921.7,21913.7,21921.6,202,100,0
2025-06-11 03:22:00,21921.6,21921.6,21912.0,21912.75,208,100,0
2025-06-11 03:23:00,21912.75,21914.25,21909.9,21912.2,193,100,0
2025-06-11 03:24:00,21912.2,21916.15,21910.0,21915.35,153,100,0
2025-06-11 03:25:00,21915.35,21915.35,21911.35,21912.1,134,100,0
2025-06-11 03:26:00,21911.85,21913.35,21910.6,21912.3,125,100,0
2025-06-11 03:27:00,21912.55,21914.35,21908.35,21911.6,153,100,0
2025-06-11 03:28:00,21911.5,21912.9,21909.45,21910.6,157,100,0
2025-06-11 03:29:00,21910.35,21910.6,21905.05,21905.8,185,100,0
2025-06-11 03:30:00,21905.8,21910.1,21903.6,21909.3,215,105,0
2025-06-11 03:31:00,21909.15,21909.15,21905.65,21906.45,109,100,0
2025-06-11 03:32:00,21906.1,21906.7,21903.7,21903.7,127,100,0
2025-06-11 03:33:00,21903.7,21906.15,21900.9,21903.45,165,100,0
2025-06-11 03:34:00,21903.55,21904.6,21901.1,21901.7,133,100,0
2025-06-11 03:35:00,21901.7,21904.4,21900.75,21903.05,150,100,0
2025-06-11 03:36:00,21902.9,21903.6,21901.3,21902.1,132,100,0
2025-06-11 03:37:00,21902.05,21904.15,21899.3,21901.45,125,100,0
2025-06-11 03:38:00,21901.4,21901.65,21896.85,21897.5,165,100,0
2025-06-11 03:39:00,21897.65,21900.95,21894.7,21899.8,223,100,0
2025-06-11 03:40:00,21899.8,21900.0,21890.55,21891.15,202,100,0
2025-06-11 03:41:00,21890.8,21896.75,21890.8,21896.25,206,100,0
2025-06-11 03:42:00,21896.2,21900.7,21896.1,21899.85,180,100,0
2025-06-11 03:43:00,21899.8,21900.8,21897.85,21900.1,166,100,0
2025-06-11 03:44:00,21900.5,21907.15,21900.2,21903.1,206,100,0
2025-06-11 03:45:00,21902.95,21904.4,21899.55,21902.95,169,100,0
2025-06-11 03:46:00,21902.9,21902.95,21896.25,21897.0,175,100,0
2025-06-11 03:47:00,21897.2,21900.15,21895.9,21898.7,138,100,0
2025-06-11 03:48:00,21898.7,21898.8,21895.0,21896.05,168,100,0
2025-06-11 03:49:00,21896.15,21897.9,21895.05,21897.75,132,100,0
2025-06-11 03:50:00,21897.6,21897.9,21894.1,21894.7,111,100,0
2025-06-11 03:51:00,21894.7,21896.2,21893.05,21894.75,153,100,0
2025-06-11 03:52:00,21894.9,21897.05,21894.05,21894.95,124,100,0
2025-06-11 03:53:00,21894.95,21895.4,21888.55,21892.75,183,100,0
2025-06-11 03:54:00,21892.3,21899.35,21890.85,21899.35,197,100,0
2025-06-11 03:55:00,21899.45,21900.6,21896.9,21899.95,181,100,0
2025-06-11 03:56:00,21899.95,21899.95,21895.05,21895.9,167,100,0
2025-06-11 03:57:00,21895.6,21895.95,21889.95,21891.35,125,100,0
2025-06-11 03:58:00,21891.4,21892.3,21888.25,21891.7,177,105,0
2025-06-11 03:59:00,21891.6,21891.8,21889.0,21891.05,140,100,0
2025-06-11 04:00:00,21890.75,21898.6,21888.85,21897.5,203,100,0
2025-06-11 04:01:00,21897.65,21899.1,21896.0,21896.35,153,100,0
2025-06-11 04:02:00,21896.2,21900.1,21895.15,21898.45,150,100,0
2025-06-11 04:03:00,21898.45,21898.95,21894.7,21895.85,153,100,0
2025-06-11 04:04:00,21895.85,21897.4,21891.9,21892.2,148,100,0
2025-06-11 04:05:00,21892.25,21895.0,21890.05,21891.6,147,100,0
2025-06-11 04:06:00,21891.65,21892.35,21883.75,21886.9,281,100,0
2025-06-11 04:07:00,21887.0,21894.85,21886.85,21892.0,212,100,0
2025-06-11 04:08:00,21892.0,21894.35,21889.9,21892.75,151,100,0
2025-06-11 04:09:00,21892.65,21892.75,21887.5,21889.4,139,105,0
2025-06-11 04:10:00,21889.15,21891.8,21887.65,21890.05,149,100,0
2025-06-11 04:11:00,21890.5,21891.2,21884.65,21884.65,125,105,0
2025-06-11 04:12:00,21884.65,21888.55,21884.55,21886.85,178,100,0
2025-06-11 04:13:00,21886.35,21886.9,21881.6,21884.15,175,100,0
2025-06-11 04:14:00,21884.2,21888.25,21883.55,21888.0,141,100,0
2025-06-11 04:15:00,21888.0,21890.2,21885.55,21886.1,184,100,0
2025-06-11 04:16:00,21885.9,21886.75,21882.8,21883.3,155,105,0
2025-06-11 04:17:00,21883.3,21885.2,21876.35,21878.5,226,100,0
2025-06-11 04:18:00,21878.45,21879.75,21876.95,21878.9,162,100,0
2025-06-11 04:19:00,21878.75,21880.75,21877.75,21877.95,145,105,0
2025-06-11 04:20:00,21877.85,21878.15,21874.6,21875.2,151,100,0
2025-06-11 04:21:00,21875.05,21879.05,21875.0,21876.25,140,105,0
2025-06-11 04:22:00,21875.6,21876.45,21872.05,21875.4,206,100,0
2025-06-11 04:23:00,21875.45,21875.95,21870.05,21872.65,192,100,0
2025-06-11 04:24:00,21872.75,21874.75,21871.0,21874.5,161,100,0
2025-06-11 04:25:00,21874.4,21874.5,21871.2,21872.15,147,100,0
2025-06-11 04:26:00,21872.15,21872.4,21867.8,21870.5,194,100,0
2025-06-11 04:27:00,21870.5,21871.45,21868.05,21869.0,177,100,0
2025-06-11 04:28:00,21868.9,21874.45,21864.65,21874.45,236,100,0
2025-06-11 04:29:00,21874.15,21879.5,21874.15,21879.5,227,100,0
2025-06-11 04:30:00,21879.55,21879.55,21868.95,21869.05,234,100,0
2025-06-11 04:31:00,21868.2,21877.7,21867.9,21877.05,202,100,0
2025-06-11 04:32:00,21877.75,21879.9,21872.6,21873.4,219,100,0
2025-06-11 04:33:00,21873.5,21874.1,21871.55,21873.95,129,100,0
2025-06-11 04:34:00,21873.9,21873.95,21868.35,21868.75,135,105,0
2025-06-11 04:35:00,21868.6,21871.4,21865.15,21871.1,181,100,0
2025-06-11 04:36:00,21871.25,21871.3,21867.25,21867.6,142,100,0
2025-06-11 04:37:00,21867.65,21868.4,21862.6,21862.7,192,100,0
